Timestamp                 , BME_Temp          , BME_Hum           , BME_Pres        , BME_Gas           , SHT_Temp          , SHT_Hum           , MQ3                 , MQ135              , MQ136              , MQ137, Ch1_F100Hz_Mean    , Ch2_F100Hz_Mean    , Ch3_F100Hz_Mean    , Ch4_F100Hz_Mean    , Ch1_F1000Hz_Mean    , Ch2_F1000Hz_Mean    , Ch3_F1000Hz_Mean    , Ch4_F1000Hz_Mean    , Ch1_F10000Hz_Mean   , Ch2_F10000Hz_Mean   , Ch3_F10000Hz_Mean   , Ch4_F10000Hz_Mean   , Ch1_F50000Hz_Mean  , Ch2_F50000Hz_Mean  , Ch3_F50000Hz_Mean  , Ch4_F50000Hz_Mean  , Ch1_F100000Hz_Mean , Ch2_F100000Hz_Mean , Ch3_F100000Hz_Mean , Ch4_F100000Hz_Mean , Ch1_F100Hz_StdDev   , Ch2_F100Hz_StdDev   , Ch3_F100Hz_StdDev   , Ch4_F100Hz_StdDev   , Ch1_F1000Hz_StdDev   , Ch2_F1000Hz_StdDev   , Ch3_F1000Hz_StdDev   , Ch4_F1000Hz_StdDev   , Ch1_F10000Hz_StdDev  , Ch2_F10000Hz_StdDev  , Ch3_F10000Hz_StdDev  , Ch4_F10000Hz_StdDev , Ch1_F50000Hz_StdDev, Ch2_F50000Hz_StdDev, Ch3_F50000Hz_StdDev, Ch4_F50000Hz_StdDev, Ch1_F100000Hz_StdDev, Ch2_F100000Hz_StdDev, Ch3_F100000Hz_StdDev, Ch4_F100000Hz_StdDev
2025-09-19 21:20:08.948501, 26.21381187438965 , 43.81867599487305 , 944.5           , 2.1019999980926514, 24.90999984741211 , 49.59000015258789 , 0.37545788288116455 , 0.4236874282360077 , 0.8699634075164795 ,   0.0, 0.15093237161636353, 0.23673653602600098, 0.2560272812843323 , 0.24593012034893036, 0.03256528824567795 , 0.04083453118801117 , 0.034122999757528305, 0.03369757905602455 , 0.020366372540593147, 0.03398328647017479 , 0.029794970527291298, 0.02166484110057354 , 0.1935185045003891 , 0.3789236843585968 , 0.36653169989585876, 0.43112659454345703, 0.1711140275001526 , 0.2822331488132477 , 0.2635243833065033 , 0.23919673264026642, 0.03403850644826889 , 0.07051365822553635 , 0.05789230763912201 , 0.060549214482307434, 0.019892774522304535 , 0.018365204334259033 , 0.017435260117053986 , 0.011621255427598953 , 0.005174042657017708 , 0.006571139674633741 , 0.0077874017879366875, 0.009187978692352772, 0.08355619758367538, 0.2279975265264511 , 0.1641014814376831 , 0.16142205893993378,  0.0989091619849205 ,  0.11647757142782211,  0.1437585949897766 ,  0.16453899443149567
2025-09-19 21:20:26.502061, 26.24966049194336 , 42.732139587402344, 944.5           , 2.13100004196167  , 25.31999969482422 , 49.290000915527344, 0.19230769574642181 , 0.4523809552192688 , 0.4774114787578583 ,   0.0, 0.154782235622406  , 0.23988141119480133, 0.2380443811416626 , 0.23034411668777466, 0.028367633000016212, 0.04297441616654396 , 0.04792368412017822 , 0.048263948410749435, 0.017849834635853767, 0.03147441893815994 , 0.03496674448251724 , 0.023677369579672813, 0.17591814696788788, 0.31091979146003723, 0.24907587468624115, 0.20997923612594604, 0.18188069760799408, 0.26176002621650696, 0.30728983879089355, 0.3036928176879883 , 0.029726557433605194, 0.04920981824398041 , 0.05704192817211151 , 0.060022857040166855, 0.006855559069663286 , 0.013857599347829819 , 0.00966532714664936  , 0.011565904133021832 , 0.0031383701134473085, 0.0069288467057049274, 0.008449251763522625 , 0.007729775737971067, 0.10788840800523758, 0.22459784150123596, 0.10990868508815765, 0.14659126102924347,  0.0762314572930336 ,  0.10779231041669846,  0.11172623932361603,  0.13903392851352692
2025-09-19 21:20:44.048396, 26.447769165039062, 41.66470718383789 , 944.510009765625, 2.1619999408721924, 25.770000457763672, 48.79999923706055 , 0.11355311423540115 , 0.4139194190502167 , 0.380952388048172  ,   0.0, 0.14451216161251068, 0.22740355134010315, 0.24290817975997925, 0.23124882578849792, 0.0552666150033474  , 0.09353092312812805 , 0.09422323852777481 , 0.09282463043928146 , 0.018891293555498123, 0.025077449157834053, 0.025503119453787804, 0.023730691522359848, 0.24622665345668793, 0.30255186557769775, 0.19407445192337036, 0.27149584889411926, 0.17118562757968903, 0.3173562288284302 , 0.2732296884059906 , 0.27094483375549316, 0.04649381339550018 , 0.06175534427165985 , 0.06376388669013977 , 0.070174440741539   , 0.0071857585571706295, 0.006527080666273832 , 0.0040892851538956165, 0.008102763444185257 , 0.0047671617940068245, 0.005477409344166517 , 0.006853006314486265 , 0.007777597289532423, 0.11275734007358551, 0.17446932196617126, 0.11887475848197937, 0.15652677416801453,  0.09588268399238586,  0.13957130908966064,  0.1026361882686615 ,  0.1083059161901474
2025-09-19 21:21:01.641205, 26.755624771118164, 40.78875732421875 , 944.510009765625, 2.197000026702881 , 26.229999542236328, 48.27000045776367 , 0.06959707289934158 , 0.37545788288116455, 0.3369963467121124 ,   0.0, 0.13108891248703003, 0.2281123548746109 , 0.22266104817390442, 0.22098712623119354, 0.0421539731323719  , 0.06747104972600937 , 0.0687909945845604  , 0.06993210315704346 , 0.015679731965065002, 0.02983188070356846 , 0.029584525153040886, 0.026341497898101807, 0.14337532222270966, 0.2261873483657837 , 0.3099901080131531 , 0.26569128036499023, 0.1790076345205307 , 0.2769000232219696 , 0.3100457191467285 , 0.27962541580200195, 0.04017825797200203 , 0.059789903461933136, 0.06840117275714874 , 0.06641919165849686 , 0.006402842700481415 , 0.010840706527233124 , 0.01116079930216074  , 0.00375669589266181  , 0.0068556214682757854, 0.007685021497309208 , 0.006587750744074583 , 0.005401694215834141, 0.08928798884153366, 0.17070111632347107, 0.1656980663537979 , 0.12653948366641998,  0.07455814629793167,  0.1567053645849228 ,  0.16262181103229523,  0.14007167518138885
2025-09-19 21:21:19.148607, 27.130462646484375, 40.03109359741211 , 944.510009765625, 2.2209999561309814, 26.719999313354492, 47.7400016784668  , 0.04822954908013344 , 0.3553113639354706 , 0.3223443329334259 ,   0.0, 0.14540155231952667, 0.21517978608608246, 0.21762923896312714, 0.2276809960603714 , 0.03406018391251564 , 0.05677635595202446 , 0.06205154210329056 , 0.06402695178985596 , 0.01845434680581093 , 0.02980154938995838 , 0.02921190857887268 , 0.02834346517920494 , 0.18502046167850494, 0.22928598523139954, 0.27933642268180847, 0.3164503872394562 , 0.17548805475234985, 0.28598564863204956, 0.3643506169319153 , 0.3510005474090576 , 0.0652816891670227  , 0.06032361835241318 , 0.06787007302045822 , 0.06373076885938644 , 0.008409365080296993 , 0.009839636273682117 , 0.010079283267259598 , 0.007545596919953823 , 0.0042713540606200695, 0.008872278034687042 , 0.0073451385833323   , 0.00586820999160409 , 0.0954829603433609 , 0.14310434460639954, 0.13156315684318542, 0.20793011784553528,  0.07603814452886581,  0.18585389852523804,  0.17613685131072998,  0.16058094799518585
2025-09-19 21:21:36.831694, 27.551525115966797, 39.3522834777832  , 944.510009765625, 2.25              , 27.200000762939453, 47.209999084472656, 0.029914529994130135, 0.31196582317352295, 0.2973138093948364 ,   0.0, 0.14793771505355835, 0.2187412977218628 , 0.23254133760929108, 0.25560760498046875, 0.04366767033934593 , 0.07647664099931717 , 0.07641161233186722 , 0.07578722387552261 , 0.015097263269126415, 0.030211517587304115, 0.0323844775557518  , 0.02361440658569336 , 0.23293791711330414, 0.2778995633125305 , 0.2432781457901001 , 0.2996084988117218 , 0.16846726834774017, 0.3365098237991333 , 0.2803545594215393 , 0.30138036608695984, 0.06317435204982758 , 0.054284706711769104, 0.067731574177742   , 0.058849625289440155, 0.009617024101316929 , 0.01119704358279705  , 0.010559853166341782 , 0.007386020850390196 , 0.004275716375559568 , 0.00920906476676464  , 0.009133449755609035 , 0.008696220815181732, 0.1071501225233078 , 0.11835220456123352, 0.15605606138706207, 0.15144562721252441,  0.06734541058540344,  0.1153382807970047 ,  0.1462426334619522 ,  0.13623729348182678
2025-09-19 21:21:54.431163, 28.006555557250977, 38.6968994140625  , 944.510009765625, 2.2709999084472656, 27.719999313354492, 46.650001525878906, 0.018925519660115242, 0.2893773019313812 , 0.28693529963493347,   0.0, 0.1618320196866989 , 0.2546235918998718 , 0.25065723061561584, 0.2518255114555359 , 0.017997853457927704, 0.03143758326768875 , 0.031169412657618523, 0.03329312056303024 , 0.01708747074007988 , 0.03192941099405289 , 0.034955576062202454, 0.02882092073559761 , 0.16253739595413208, 0.2839425206184387 , 0.3215581178665161 , 0.22095315158367157, 0.13529500365257263, 0.2498868703842163 , 0.31021812558174133, 0.29416561126708984, 0.05345804989337921 , 0.05264557898044586 , 0.061034075915813446, 0.05448957160115242 , 0.005089441314339638 , 0.012243407778441906 , 0.003100236877799034 , 0.010018915869295597 , 0.006230100058019161 , 0.009245610795915127 , 0.011088917963206768 , 0.006247333716601133, 0.07298992574214935, 0.1353217214345932 , 0.1738421469926834 , 0.11299203336238861,  0.06113416701555252,  0.12007264047861099,  0.1098451316356659 ,  0.11712075769901276
2025-09-19 21:22:11.978011, 28.476364135742188, 38.12740707397461 , 944.5           , 2.296999931335449 , 28.18000030517578 , 46.029998779296875, 0.010378510691225529, 0.2680097818374634 , 0.27716729044914246,   0.0, 0.14153367280960083, 0.2425037920475006 , 0.25192514061927795, 0.2517378330230713 , 0.02975570596754551 , 0.05777653306722641 , 0.05332691967487335 , 0.053625550121068954, 0.013106893748044968, 0.031377729028463364, 0.03069857880473137 , 0.027619490399956703, 0.14181818068027496, 0.23658549785614014, 0.2981497645378113 , 0.27996450662612915, 0.1606324464082718 , 0.2549186646938324 , 0.30963990092277527, 0.2943780720233917 , 0.04621271416544914 , 0.05941946059465408 , 0.05162092670798302 , 0.0505746491253376  , 0.00557427853345871  , 0.008445200510323048 , 0.015443476848304272 , 0.010935109108686447 , 0.004031085409224033 , 0.008463356643915176 , 0.007368001155555248 , 0.008129607886075974, 0.04498178884387016, 0.13909311592578888, 0.1626889556646347 , 0.17772488296031952,  0.08531598746776581,  0.11940000206232071,  0.1242382749915123 ,  0.16391189396381378
2025-09-19 21:22:29.527972, 28.95404052734375 , 37.52478790283203 , 944.5           , 2.328000068664551 , 28.65999984741211 , 45.529998779296875, 0.007936508394777775, 0.2539682686328888 , 0.27228328585624695,   0.0, 0.14431017637252808, 0.22793687880039215, 0.2416580766439438 , 0.24362120032310486, 0.02460048347711563 , 0.04188946634531021 , 0.08043696731328964 , 0.09793907403945923 , 0.01760631985962391 , 0.03486504405736923 , 0.036783721297979355, 0.023639092221856117, 0.17888425290584564, 0.264590322971344  , 0.23145122826099396, 0.2769887447357178 , 0.14162331819534302, 0.25893667340278625, 0.2758477032184601 , 0.30498483777046204, 0.04809146746993065 , 0.05587464198470116 , 0.042199332267045975, 0.045183658599853516, 0.008598893880844116 , 0.013685637153685093 , 0.029919125139713287 , 0.01492576114833355  , 0.0053443340584635735, 0.007152468431740999 , 0.0093275997787714   , 0.009583305567502975, 0.11446215212345123, 0.14565950632095337, 0.10191433131694794, 0.15309137105941772,  0.06979185342788696,  0.11302834004163742,  0.1283065378665924 ,  0.11867556720972061
2025-09-19 21:22:47.127967, 29.431087493896484, 36.97629928588867 , 944.5           , 2.3399999141693115, 29.110000610351562, 44.939998626708984, 0.003052503103390336, 0.2350427359342575 , 0.26312577724456787,   0.0, 0.14107093214988708, 0.2269943356513977 , 0.23471537232398987, 0.23849736154079437, 0.04363016039133072 , 0.07418329268693924 , 0.07047164440155029 , 0.06950881332159042 , 0.011564626358449459, 0.031576745212078094, 0.03836043179035187 , 0.029459526762366295, 0.16806302964687347, 0.26283323764801025, 0.2617177963256836 , 0.23863784968852997, 0.1724899262189865 , 0.2974591851234436 , 0.28484857082366943, 0.30149632692337036, 0.043881017714738846, 0.06686102598905563 , 0.058629538863897324, 0.05910536274313927 , 0.007318275980651379 , 0.007079731673002243 , 0.009260237216949463 , 0.009655511006712914 , 0.005012488458305597 , 0.009330891072750092 , 0.00626347865909338  , 0.00878376979380846 , 0.07670143991708755, 0.19398199021816254, 0.12599751353263855, 0.15865394473075867,  0.07105863094329834,  0.09709478914737701,  0.143802210688591  ,  0.12150073796510696
