Timestamp,BME_Temp,BME_Hum,BME_Pres,BME_Gas,SHT_Temp,SHT_Hum,MQ3,MQ135,MQ136,MQ137,ADC_RMS,ADC_Channel,ADC_Frequency
2025-08-06 20:59:13.153915,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,1,100000
2025-08-06 20:59:13.160285,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,2,100000
2025-08-06 20:59:13.166389,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,3,100000
2025-08-06 20:59:13.172738,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,4,100000
2025-08-06 20:59:13.178829,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,1,1000000
2025-08-06 20:59:13.185320,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,2,1000000
2025-08-06 20:59:13.191914,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,3,1000000
2025-08-06 20:59:13.230062,0.0,0.0,0.0,1.9675688743591309,,,0,0,191,200,0.0,4,1000000
2025-08-06 20:59:14.979646,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,10
2025-08-06 20:59:15.026759,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,10
2025-08-06 20:59:15.073370,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,10
2025-08-06 20:59:15.116208,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,10
2025-08-06 20:59:15.160043,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,100
2025-08-06 20:59:15.206533,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,100
2025-08-06 20:59:15.249710,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,100
2025-08-06 20:59:15.299810,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,100
2025-08-06 20:59:15.340107,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,1000
2025-08-06 20:59:15.344569,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,1000
2025-08-06 20:59:15.348677,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,1000
2025-08-06 20:59:15.352832,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,1000
2025-08-06 20:59:15.356421,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,10000
2025-08-06 20:59:15.360369,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,10000
2025-08-06 20:59:15.364105,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,10000
2025-08-06 20:59:15.390029,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,10000
2025-08-06 20:59:15.396890,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,100000
2025-08-06 20:59:15.403678,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,100000
2025-08-06 20:59:15.410228,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,100000
2025-08-06 20:59:15.433131,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,100000
2025-08-06 20:59:15.440160,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,1,1000000
2025-08-06 20:59:15.480091,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,2,1000000
2025-08-06 20:59:15.487317,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,3,1000000
2025-08-06 20:59:15.493944,0.0,0.0,0.0,1.9675688743591309,,,0,0,194,201,0.0,4,1000000
2025-08-06 20:59:17.146191,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,10
2025-08-06 20:59:17.229493,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,10
2025-08-06 20:59:17.319788,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,10
2025-08-06 20:59:17.366098,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,10
2025-08-06 20:59:17.411360,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,100
2025-08-06 20:59:17.418231,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,100
2025-08-06 20:59:17.460404,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,100
2025-08-06 20:59:17.499596,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,100
2025-08-06 20:59:17.504427,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,1000
2025-08-06 20:59:17.546641,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,1000
2025-08-06 20:59:17.590050,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,1000
2025-08-06 20:59:17.596875,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,1000
2025-08-06 20:59:17.603409,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,10000
2025-08-06 20:59:17.639840,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,10000
2025-08-06 20:59:17.646657,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,10000
2025-08-06 20:59:17.679762,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,10000
2025-08-06 20:59:17.685623,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,100000
2025-08-06 20:59:17.692150,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,100000
2025-08-06 20:59:17.698078,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,100000
2025-08-06 20:59:17.704143,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,100000
2025-08-06 20:59:17.710230,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,1,1000000
2025-08-06 20:59:17.727026,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,2,1000000
2025-08-06 20:59:17.734126,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,3,1000000
2025-08-06 20:59:17.740594,0.0,0.0,0.0,1.9675688743591309,,,0,0,198,206,0.0,4,1000000
2025-08-06 20:59:19.393603,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,10
2025-08-06 20:59:19.436730,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,10
2025-08-06 20:59:19.479512,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,10
2025-08-06 20:59:19.569481,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,10
2025-08-06 20:59:19.617719,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,100
2025-08-06 20:59:19.660538,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,100
2025-08-06 20:59:19.708962,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,100
2025-08-06 20:59:19.715819,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,100
2025-08-06 20:59:19.751259,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,1000
2025-08-06 20:59:19.758236,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,1000
2025-08-06 20:59:19.764593,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,1000
2025-08-06 20:59:19.796670,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,1000
2025-08-06 20:59:19.843273,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,10000
2025-08-06 20:59:19.886483,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,10000
2025-08-06 20:59:19.893644,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,10000
2025-08-06 20:59:19.930070,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,10000
2025-08-06 20:59:19.937470,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,100000
2025-08-06 20:59:19.944067,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,100000
2025-08-06 20:59:19.950975,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,100000
2025-08-06 20:59:19.976241,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,100000
2025-08-06 20:59:19.978646,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,1,1000000
2025-08-06 20:59:19.980302,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,2,1000000
2025-08-06 20:59:19.982131,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,3,1000000
2025-08-06 20:59:19.983967,0.0,0.0,0.0,1.9675688743591309,,,0,0,199,208,0.0,4,1000000
2025-08-06 20:59:21.639639,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,10
2025-08-06 20:59:21.733570,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,10
2025-08-06 20:59:21.740794,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,10
2025-08-06 20:59:21.776244,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,10
2025-08-06 20:59:21.819328,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,100
2025-08-06 20:59:21.869342,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,100
2025-08-06 20:59:21.909654,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,100
2025-08-06 20:59:21.916372,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,100
2025-08-06 20:59:21.957171,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,1000
2025-08-06 20:59:21.962277,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,1000
2025-08-06 20:59:21.999378,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,1000
2025-08-06 20:59:22.001238,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,1000
2025-08-06 20:59:22.046239,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,10000
2025-08-06 20:59:22.090282,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,10000
2025-08-06 20:59:22.140458,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,10000
2025-08-06 20:59:22.183297,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,10000
2025-08-06 20:59:22.187890,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,100000
2025-08-06 20:59:22.191845,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,100000
2025-08-06 20:59:22.195887,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,100000
2025-08-06 20:59:22.226618,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,100000
2025-08-06 20:59:22.230498,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,1,1000000
2025-08-06 20:59:22.233115,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,2,1000000
2025-08-06 20:59:22.235209,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,3,1000000
2025-08-06 20:59:22.273383,0.0,0.0,0.0,1.9675688743591309,,,0,0,202,208,0.0,4,1000000
2025-08-06 20:59:23.891706,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,10
2025-08-06 20:59:23.980250,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,10
2025-08-06 20:59:24.029684,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,10
2025-08-06 20:59:24.031673,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,10
2025-08-06 20:59:24.116062,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,100
2025-08-06 20:59:24.159746,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,100
2025-08-06 20:59:24.206569,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,100
2025-08-06 20:59:24.249995,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,100
2025-08-06 20:59:24.296657,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,1000
2025-08-06 20:59:24.340269,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,1000
